CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
GALOQ,Inwood,Undetermined,,Community,Populated Place,UNP,344e30f6bee411d892e2080020a0f4c9,50.506389,-97.495556,2-18-1-W,Manitoba,1000000,1994-03-31,Manitoba-Sustainable Development
GALOR,Inwood Wildlife Management Area,Undetermined,,Wildlife Management Area,Administrative Area,PARK,3466c207bee411d892e2080020a0f4c9,50.45,-97.5,,Manitoba,1000000,1978-07-21,Manitoba-Sustainable Development
GALOS,Ipswich,Undetermined,,Locality,Populated Place,UNP,347ae648bee411d892e2080020a0f4c9,50.418333,-100.48083,5-17-22-W,Manitoba,250000,1999-02-19,Manitoba-Sustainable Development
GALPJ,Isabella,Undetermined,,Community,Populated Place,UNP,378c4501bee411d892e2080020a0f4c9,50.266944,-100.87333,9-15-25-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GALQK,Island Beach,Undetermined,,Locality,Populated Place,UNP,3bf4f663bee411d892e2080020a0f4c9,50.46,-96.573333,"16,21-17-7-E",Manitoba,50000,1978-07-24,Manitoba-Sustainable Development
GALQP,Island Lake,Undetermined,,Northern Community,Populated Place,UNP,3c4427d6bee411d892e2080020a0f4c9,53.863611,-94.665833,,Manitoba,50000,1994-03-31,Manitoba-Sustainable Development
GBFNY,Island Lakes,Undetermined,,Neighbourhood,Populated Place,UNP,3f7601bcbef611d892e2080020a0f4c9,49.836111,-97.060278,,Manitoba,50000,1986-04-15,Manitoba-Sustainable Development
GBLPW,J. Hooge Wildlife Refuge,Undetermined,,Wildlife Refuge,Administrative Area,PARK,63a0dbe7bef911d892e2080020a0f4c9,49.296667,-97.770833,14-4-3W,Manitoba,1000000,2000-12-05,Manitoba-Sustainable Development
GBLPS,J. Unrau Wildlife Refuge,Undetermined,,Wildlife Refuge,Administrative Area,PARK,6378ba73bef911d892e2080020a0f4c9,49.287778,-97.615556,12-4-2W,Manitoba,1000000,2000-12-05,Manitoba-Sustainable Development
GALSP,Jacam,Undetermined,,Locality,Populated Place,UNP,404edab9bee411d892e2080020a0f4c9,56.446944,-94.380833,86-20-E,Manitoba,250000,1949-04-07,Manitoba-Sustainable Development
GALTX,Jackfish Lake Game Bird Refuge,Undetermined,,Refuge,Administrative Area,PARK,43dc6e5dbee411d892e2080020a0f4c9,50.516667,-96.4675,"32,33-17-8-E;18-7,8-E",Manitoba,1000000,1994-03-31,Manitoba-Sustainable Development
GBEZF,Jackhead,Undetermined,,Community,Populated Place,UNP,7fc230e9bef411d892e2080020a0f4c9,51.916667,-97.311111,"7,18-34-2-E",Manitoba,250000,1983-05-25,Manitoba-Sustainable Development
GBPGC,Jackhead 43,Undetermined,,Indian Reserve,Administrative Area,IR,eb7bc6debbe211d892e2080020a0f4c9,51.902778,-97.305,,Manitoba,50000,1998-09-18,Indigenous and Northern Affairs Canada
GBPGD,Jackhead 43A,Undetermined,,Indian Reserve,Administrative Area,IR,eb9cbc5fbbe211d892e2080020a0f4c9,51.881111,-97.334444,,Manitoba,50000,1998-09-18,Indigenous and Northern Affairs Canada
GALUH,Jackhead Harbour,Undetermined,,Locality,Populated Place,UNP,44951000bee411d892e2080020a0f4c9,51.864722,-97.261944,33-2-E,Manitoba,250000,1950-04-06,Manitoba-Sustainable Development
GBSTQ,James M. Grant Park,Undetermined,,Park,Administrative Area,PARK,75a91eb20a0012047fcea9711a7a67b6,50.345287,-99.9056973,16-18W,Manitoba,50000,2013-10-09,Manitoba-Sustainable Development
GALXP,Jaroslaw,Undetermined,,Locality,Populated Place,UNP,4f4ae940bee411d892e2080020a0f4c9,50.856944,-97.063889,35-21-3-E,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GALYT,Jenpeg,Undetermined,,Community,Populated Place,UNP,541ff104bee411d892e2080020a0f4c9,54.525833,-98.036389,17-64-4-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GALZK,Jetait,Undetermined,,Locality,Populated Place,UNP,5666fadcbee411d892e2080020a0f4c9,56.056389,-101.30472,,Manitoba,250000,1954-03-04,Manitoba-Sustainable Development
GBLQA,John McPhail Wildlife Refuge,Undetermined,,Wildlife Refuge,Administrative Area,PARK,64bea7fbbef911d892e2080020a0f4c9,50.605833,-100.73361,3-19-24W,Manitoba,1000000,2000-12-05,Manitoba-Sustainable Development
GAMBQ,Johnson,Undetermined,,Locality,Populated Place,UNP,5998d9f3bee411d892e2080020a0f4c9,50.647778,-101.33167,20-19-28-W,Manitoba,50000,1999-02-19,Manitoba-Sustainable Development
GAMBP,Johnson,Undetermined,,Railway Point,Populated Place,UNP,5992bf72bee411d892e2080020a0f4c9,55.541667,-97.527222,34-75-1-W,Manitoba,250000,1958-08-07,Manitoba-Sustainable Development
GAMCD,Johnsonkank,Undetermined,,Locality,Populated Place,UNP,59cd5778bee411d892e2080020a0f4c9,53.7575,-93.867778,,Manitoba,250000,1978-01-03,Manitoba-Sustainable Development
GAMDV,Jordan,Undetermined,,Railway Point,Populated Place,UNP,5deccae8bee411d892e2080020a0f4c9,49.37,-98.002222,12-5-5-W,Manitoba,250000,1946-12-03,Manitoba-Sustainable Development
GAMFZ,Juno,Undetermined,,Locality,Populated Place,UNP,61981fc8bee411d892e2080020a0f4c9,49.827778,-95.860556,"10,11,14,15-10-12-E",Manitoba,250000,1976-03-30,Manitoba-Sustainable Development
GAMGB,Justice,Undetermined,,Community,Populated Place,UNP,619f72c9bee411d892e2080020a0f4c9,49.996111,-99.799167,12-12-18-W,Manitoba,250000,1994-03-30,Manitoba-Sustainable Development
GAMGQ,Kacheposit,Undetermined,,Locality,Populated Place,UNP,635252f5bee411d892e2080020a0f4c9,52.205833,-96.537222,,Manitoba,50000,1978-09-08,Manitoba-Sustainable Development
GAMIB,Kakapawanis,Undetermined,,Locality,Populated Place,UNP,66aaa5d2bee411d892e2080020a0f4c9,57.115278,-99.506944,,Manitoba,50000,1979-05-14,Manitoba-Sustainable Development
GAMLC,Kaleida,Undetermined,,Community,Populated Place,UNP,6d77d443bee411d892e2080020a0f4c9,49.128889,-98.467778,16-2-8-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GAMMF,Kamaskawak,Undetermined,,Locality,Populated Place,UNP,6eb424e1bee411d892e2080020a0f4c9,52.191111,-96.160278,,Manitoba,50000,1978-09-08,Manitoba-Sustainable Development
GBSPY,Kamihkowapihskak Pawistik,Undetermined,,Indian Reserve,Administrative Area,IR,dffc931645dc4d6f9f5077b9ccd4f514,55.776775,-101.595856,,Manitoba,50000,2010-03-03,Indigenous and Northern Affairs Canada
GAMPT,Kane,Undetermined,,Community,Populated Place,UNP,75734894bee411d892e2080020a0f4c9,49.354444,-97.727222,6-5-2-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GAMSS,Kapaneewekamik Place,Undetermined,,Locality,Populated Place,UNP,7bef97e3bee411d892e2080020a0f4c9,53.976389,-94.787778,,Manitoba,250000,1978-03-17,Manitoba-Sustainable Development
GZABE,Kapawasihk,Undetermined,,Indian Reserve,Administrative Area,IR,4b5ab46fffb211dda89a080020a0f4c9,56.2882956,-98.1511132,,Manitoba,50000,2006-06-08,Indigenous and Northern Affairs Canada
GAMUE,Kapeeseewinik,Undetermined,,Locality,Populated Place,UNP,7f240f11bee411d892e2080020a0f4c9,54.551944,-95.969167,,Manitoba,50000,1978-06-08,Manitoba-Sustainable Development
GAMVL,Kapuskaypachik,Undetermined,,Locality,Populated Place,UNP,81691d2bbee411d892e2080020a0f4c9,58.154167,-101.32167,,Manitoba,250000,1979-07-20,Manitoba-Sustainable Development
GAMYX,Katrime,Undetermined,,Community,Populated Place,UNP,dc5e06f0bee411d892e2080020a0f4c9,50.081667,-98.789444,8-13-10-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBEZG,Keeseekoowenin,Undetermined,,Community,Populated Place,UNP,7fd7187abef411d892e2080020a0f4c9,50.544444,-100.29861,"9,15,16-18-21-W",Manitoba,250000,1983-05-25,Manitoba-Sustainable Development
GBPGE,Keeseekoowenin 61,Undetermined,,Indian Reserve,Administrative Area,IR,eba71ca0bbe211d892e2080020a0f4c9,50.5575,-100.305,,Manitoba,50000,1998-09-18,Indigenous and Northern Affairs Canada
GANDS,Keld,Undetermined,,Locality,Populated Place,UNP,f2e69c19bee411d892e2080020a0f4c9,51.037222,-100.24917,32-23-20-W,Manitoba,50000,1968-12-31,Manitoba-Sustainable Development
GANDX,Kellett,Undetermined,,Railway Point,Populated Place,UNP,f33cab5cbee411d892e2080020a0f4c9,57.4475,-94.197778,,Manitoba,250000,1968-12-31,Manitoba-Sustainable Development
GANEC,Kelloe,Undetermined,,Community,Populated Place,UNP,f3acd251bee411d892e2080020a0f4c9,50.476944,-100.76611,3-17-24-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBLFI,Kelsey,Undetermined,,Rural Municipality,Administrative Area,MUN2,4b898f43bef911d892e2080020a0f4c9,54.158333,-101.375,1-60-27W,Manitoba,50000,1997-12-24,Manitoba-Sustainable Development
GANEK,Kelsey,Undetermined,,Locality,Populated Place,UNP,f50dc1e7bee411d892e2080020a0f4c9,56.039722,-96.541389,24-81-6-E,Manitoba,250000,1963-01-08,Manitoba-Sustainable Development
GANER,Kelwood,Undetermined,,Local Urban District,Populated Place,UNP,f5a4f8ddbee411d892e2080020a0f4c9,50.624722,-99.461667,11-19-15-W,Manitoba,250000,1998-11-30,Manitoba-Sustainable Development
GANEV,Kemnay,Undetermined,,Community,Populated Place,UNP,f5b7bd8ebee411d892e2080020a0f4c9,49.841667,-100.13417,16-10-20-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GANGH,Kenton,Undetermined,,Local Urban District,Populated Place,UNP,fc070946bee411d892e2080020a0f4c9,49.9875,-100.61417,6-12-23-W,Manitoba,1000000,1998-11-30,Manitoba-Sustainable Development
GANGK,Kenville,Undetermined,,Community,Populated Place,UNP,fc3b86c9bee411d892e2080020a0f4c9,52.000278,-101.32361,13-35-28-W,Manitoba,1000000,1994-03-31,Manitoba-Sustainable Development
GBFTM,Kenville West,Undetermined,,Railway Point,Populated Place,UNP,4c493cf5bef611d892e2080020a0f4c9,51.988056,-101.35111,11-35-28-W,Manitoba,50000,1987-12-18,Manitoba-Sustainable Development
GBSNG,Kenyan Lake,Undetermined,,Indian Reserve,Administrative Area,IR,4be88bc5ff184814a4d4995d8edd40c3,54.831146,-93.163052,,Manitoba,50000,2010-03-03,Indigenous and Northern Affairs Canada
GANGT,Kergwenan,Undetermined,,Locality,Populated Place,UNP,fddfc0f0bee411d892e2080020a0f4c9,50.947778,-99.528889,31-22-15-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GANGW,Kern Park,Undetermined,,Neighbourhood,Populated Place,UNP,fe1db453bee411d892e2080020a0f4c9,49.904167,-96.993333,,Manitoba,50000,1989-11-20,Manitoba-Sustainable Development
GANHE,Kerrs Lake,Undetermined,,Locality,Populated Place,UNP,fed67d08bee411d892e2080020a0f4c9,50.506111,-99.700556,35-17-17-W,Manitoba,250000,1977-09-20,Manitoba-Sustainable Development
GANHH,Kerry,Undetermined,,Locality,Populated Place,UNP,fefd17dabee411d892e2080020a0f4c9,49.3975,-96.103889,"5-10,11-E",Manitoba,250000,1976-08-04,Manitoba-Sustainable Development
GANIK,Kettle Rapids,Undetermined,,Railway Point,Populated Place,UNP,0316bee0bee511d892e2080020a0f4c9,56.409722,-94.530278,85-19-E,Manitoba,250000,1949-04-07,Manitoba-Sustainable Development
GBLCV,Kettle Stones Provincial Park,Undetermined,,Provincial Park,Administrative Area,PARK,3f7c8967bef911d892e2080020a0f4c9,52.359167,-100.59528,39-22W,Manitoba,1000000,1997-06-11,Manitoba-Sustainable Development
GANIY,Keyes,Undetermined,,Community,Populated Place,UNP,053a141bbee511d892e2080020a0f4c9,50.241944,-99.121944,36-14-13-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBGKT,Kil-cona Park,Undetermined,,Neighbourhood,Populated Place,UNP,6f7b1849bef611d892e2080020a0f4c9,49.935833,-97.023611,,Manitoba,50000,1989-11-20,Manitoba-Sustainable Development
GBITA,Kildonan,Undetermined,,Parish,Administrative Area,GEOG,7eea188abef711d892e2080020a0f4c9,49.944444,-97.123611,,Manitoba,50000,1994-01-19,Manitoba-Sustainable Development
GANKP,Kildonan,Undetermined,,Community,Populated Place,UNP,0bd3612cbee511d892e2080020a0f4c9,49.95,-97.1,11-3-E,Manitoba,50000,1994-03-31,Manitoba-Sustainable Development
GBGUJ,Kilkenny,Undetermined,,Locality,Populated Place,UNP,8f86d528bef611d892e2080020a0f4c9,51.038611,-97.788889,3-24-3-W1,Manitoba,50000,1955-12-31,Manitoba-Sustainable Development
GANKU,Killarney,Undetermined,,Town,Populated Place,TOWN,0d277f80bee511d892e2080020a0f4c9,49.183333,-99.662778,,Manitoba,7500000,1946-12-03,Manitoba-Sustainable Development
GBSLQ,Killarney-Turtle Mountain,Undetermined,,Rural Municipality,Administrative Area,MUN2,1b790775797e4daeb5c1318f85864e0f,49.181389,-99.665833,,Manitoba,7500000,1933-12-31,Manitoba-Sustainable Development
GBLHB,Kilman,Undetermined,,Locality,Populated Place,UNP,52d22f2cbef911d892e2080020a0f4c9,50.999444,-101.40694,24-23-29W,Manitoba,50000,1998-04-28,Manitoba-Sustainable Development
GBSPI,Kimosominahk,Undetermined,,Indian Reserve,Administrative Area,IR,ee8b80946afa4c7ab90de55d7d38ca13,55.774372,-100.959225,,Manitoba,50000,2010-03-03,Indigenous and Northern Affairs Canada
GBTIA,King Fisher Bay,Undetermined,,Indian Reserve,Administrative Area,IR,d23581834a904e3eb323c68d2fdb1e4a,55.7304239,-101.1806289,Churchill River,Manitoba,50000,2016-04-04,Indigenous and Northern Affairs Canada
GBHSS,Kings Park,Undetermined,,Community,Populated Place,UNP,bf092760bef611d892e2080020a0f4c9,50.661944,-96.986389,28-19-4E,Manitoba,50000,1999-01-21,Manitoba-Sustainable Development
GANLX,Kingsley,Undetermined,,Locality,Populated Place,UNP,109de1a3bee511d892e2080020a0f4c9,49.338056,-98.7025,26-4-10-W,Manitoba,250000,1936-12-03,Manitoba-Sustainable Development
GBGKM,Kingston Crescent,Undetermined,,Neighbourhood,Populated Place,UNP,6f5344f3bef611d892e2080020a0f4c9,49.853333,-97.128889,,Manitoba,50000,1989-11-20,Manitoba-Sustainable Development
GANNA,Kinosota,Plains Cree,,Locality,Populated Place,UNP,136258e8bee511d892e2080020a0f4c9,50.905833,-98.866389,"22-10,11-W",Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GANNE,Kinusisipi,Undetermined,,Locality,Populated Place,UNP,1493fb1bbee511d892e2080020a0f4c9,53.941667,-97.868889,,Manitoba,250000,1962-01-02,Manitoba-Sustainable Development
GANNV,Kirkcaldy Heights,Undetermined,,Neighbourhood,Populated Place,UNP,15fba078bee511d892e2080020a0f4c9,49.865278,-99.949722,,Manitoba,50000,1977-05-30,Manitoba-Sustainable Development
GANNZ,Kirkella,Undetermined,,Community,Populated Place,UNP,160ba60abee511d892e2080020a0f4c9,50.023889,-101.36528,22-12-29-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GANOD,Kirkfield Park,Undetermined,,Neighbourhood,Populated Place,UNP,161717bbbee511d892e2080020a0f4c9,49.8725,-97.283889,,Manitoba,50000,1989-11-20,Manitoba-Sustainable Development
GANOF,Kirkness,Undetermined,,Community,Populated Place,UNP,162ebe6dbee511d892e2080020a0f4c9,50.078333,-96.861944,,Manitoba,50000,1994-03-31,Manitoba-Sustainable Development
GANOX,Kischiayamweekemow,Undetermined,,Locality,Populated Place,UNP,179c3127bee511d892e2080020a0f4c9,58.165833,-93.967222,,Manitoba,50000,1978-10-04,Manitoba-Sustainable Development
GBSPO,Kisipikamak,Undetermined,,Indian Reserve,Administrative Area,IR,0bf146de7e104473b2007f7645d9e84f,54.716682,-96.09544,,Manitoba,50000,2010-03-03,Indigenous and Northern Affairs Canada
GDAHA,Kississing Lake,Undetermined,,Indian Reserve,Administrative Area,IR,cc83e7cbd2be4edd977d875afc6bda16,55.210955,-101.591328,,Manitoba,50000,2019-08-02,Indigenous and Northern Affairs Canada
GANQY,Kitchiokonim Place,Undetermined,,Locality,Populated Place,UNP,1bb6e9aabee511d892e2080020a0f4c9,53.9125,-94.333889,,Manitoba,250000,1978-03-17,Manitoba-Sustainable Development
GANRC,Kitchisakik,Undetermined,,Locality,Populated Place,UNP,1ca7160dbee511d892e2080020a0f4c9,54.665,-93.328333,,Manitoba,250000,1978-07-06,Manitoba-Sustainable Development
GANSA,Kleefeld,Undetermined,,Community,Populated Place,UNP,1e13293fbee511d892e2080020a0f4c9,49.501389,-96.874722,"20,29,32-6-5-E",Manitoba,1000000,1994-03-31,Manitoba-Sustainable Development
GANTC,Knox,Undetermined,,Railway Point,Populated Place,UNP,20bdd6f3bee511d892e2080020a0f4c9,49.998889,-99.971944,11-12-19-W,Manitoba,50000,1946-12-03,Manitoba-Sustainable Development
GANUB,Koko Platz,Undetermined,,Neighbourhood,Populated Place,UNP,22df5774bee511d892e2080020a0f4c9,49.955556,-98.292222,,Manitoba,50000,1974-02-25,Manitoba-Sustainable Development
GANUH,Kola,Undetermined,,Community,Populated Place,UNP,23055609bee511d892e2080020a0f4c9,49.843333,-101.37056,21-10-29-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GANUN,Komarno,Undetermined,,Community,Populated Place,UNP,240539dfbee511d892e2080020a0f4c9,50.506667,-97.250556,33-17-2-E,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GANVE,Kosapachekaywinasinne,Undetermined,,Locality,Populated Place,UNP,2569abeabee511d892e2080020a0f4c9,56.33,-100.82222,35-84-22-W,Manitoba,50000,1979-05-29,Manitoba-Sustainable Development
GANVH,Kosapechekanesik,Undetermined,,Locality,Populated Place,UNP,2582d93dbee511d892e2080020a0f4c9,56.400556,-101.73444,25-85-28-W,Manitoba,250000,1979-05-29,Manitoba-Sustainable Development
GANWT,Kronsgart,Undetermined,,Locality,Populated Place,UNP,290151bcbee511d892e2080020a0f4c9,49.278611,-97.846944,6-4-3-W,Manitoba,250000,1968-12-31,Manitoba-Sustainable Development
GBFKU,Kronsthal,Undetermined,,Community,Populated Place,UNP,9e89d406bef411d892e2080020a0f4c9,49.038056,-97.728056,18-1-2-W1,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GANXE,Kulish,Undetermined,,Locality,Populated Place,UNP,2a207d66bee511d892e2080020a0f4c9,51.565278,-100.55694,12-30-23-W,Manitoba,250000,1968-12-31,Manitoba-Sustainable Development
GBLVY,La Barrière,Undetermined,,Community,Populated Place,UNP,729ff7d9bef911d892e2080020a0f4c9,49.713056,-97.189444,,Manitoba,50000,2002-12-18,Manitoba-Sustainable Development
GANZF,La Broquerie,Undetermined,,Rural Municipality,Administrative Area,MUN2,2e238f38bee511d892e2080020a0f4c9,49.397222,-96.516944,,Manitoba,50000,1933-12-31,Manitoba-Sustainable Development
GANZG,La Broquerie,Undetermined,,Local Urban District,Populated Place,UNP,2e2b0949bee511d892e2080020a0f4c9,49.516944,-96.499722,31-6-8-E,Manitoba,1000000,1998-11-30,Manitoba-Sustainable Development
GANZT,La Coulée,Undetermined,,Community,Populated Place,UNP,2f2b1430bee511d892e2080020a0f4c9,49.658889,-96.588056,16-8-7-E,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GAOEP,La Pérouse,Undetermined,,Locality,Populated Place,UNP,34f7c189bee511d892e2080020a0f4c9,55.226389,-97.966389,14-72-4-W,Manitoba,250000,1933-12-31,Manitoba-Sustainable Development
GAOFC,La Rivière,Undetermined,,Local Urban District,Populated Place,UNP,36075cd2bee511d892e2080020a0f4c9,49.238333,-98.678889,25-3-10-W,Manitoba,1000000,1998-11-30,Manitoba-Sustainable Development
GAOFK,La Rochelle,Undetermined,,Locality,Populated Place,UNP,3624cfe6bee511d892e2080020a0f4c9,49.355556,-96.98,,Manitoba,250000,1981-12-31,Manitoba-Sustainable Development
GAOFZ,La Salle,Undetermined,,Community,Populated Place,UNP,3650c1ecbee511d892e2080020a0f4c9,49.693056,-97.263889,28-8-2-E,Manitoba,1000000,1994-03-31,Manitoba-Sustainable Development
GANZH,Lac Brochet,Undetermined,,Community,Populated Place,UNP,2e31c00abee511d892e2080020a0f4c9,58.62,-101.48389,,Manitoba,7500000,1994-03-31,Manitoba-Sustainable Development
GBPGF,Lac Brochet 197A,Undetermined,,Indian Reserve,Administrative Area,IR,ebb4b131bbe211d892e2080020a0f4c9,58.616111,-101.5,,Manitoba,50000,1998-09-18,Indigenous and Northern Affairs Canada
GANZL,Lac du Bonnet,Undetermined,,Town,Populated Place,TOWN,2e3fa2bcbee511d892e2080020a0f4c9,50.253611,-96.060556,17-15-11-E,Manitoba,1000000,1997-12-24,Manitoba-Sustainable Development
GANZK,Lac du Bonnet,Undetermined,,Rural Municipality,Administrative Area,MUN2,2e38019bbee511d892e2080020a0f4c9,50.25,-96.1675,,Manitoba,50000,1933-12-31,Manitoba-Sustainable Development
GAOAB,Ladysmith,Undetermined,,Locality,Populated Place,UNP,2f326731bee511d892e2080020a0f4c9,49.8075,-98.824167,1-10-11-W,Manitoba,250000,1989-08-10,Manitoba-Sustainable Development
GAOAD,Ladywood,Undetermined,,Community,Populated Place,UNP,2f39e142bee511d892e2080020a0f4c9,50.179444,-96.496389,7-14-8-E,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBLHL,Laguna Beach,Undetermined,,Locality,Populated Place,UNP,54a05f84bef911d892e2080020a0f4c9,51.131111,-99.795833,4-25-17W,Manitoba,50000,1998-05-25,Manitoba-Sustainable Development
GAOBF,Lake Audy,Undetermined,,Locality,Populated Place,UNP,307372bfbee511d892e2080020a0f4c9,50.711667,-100.22861,8-20-20-W,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBHST,Lake Forest,Undetermined,,Community,Populated Place,UNP,bf1694e1bef611d892e2080020a0f4c9,50.739444,-96.989444,21-20-4E,Manitoba,50000,1999-01-21,Manitoba-Sustainable Development
