,name,source_facility_type,capacity,infant,toddler,facility_type,city,full_address,postal_code,provider
1810,GARDERIE LES PETITS TRÉSORS,GARD,30.0,,,Day Care,Verdun,"5301, rue Wellington",H4H 1N3,Province of Quèbec
1811,GARDERIE MON PETIT MONDE À VERDUN INC.,GARD,52.0,,,Day Care,Verdun,"4346, boulevard Lasalle",H4G 2A8,Province of Quèbec
1812,GARDERIE RÊVE D'ENFANCE,GARD,60.0,Y,Y,Day Care,Verdun,"985, rue Moffat",H4H 1Z1,Province of Quèbec
1813,GARDERIE ÉDUCATIVE ASSILA INC.,GARD,32.0,,,Day Care,Verdun,"3901, rue de Verdun",H4G 1L1,Province of Quèbec
1814,GARDERIE ÉDUCATIVE DES PETITS JOYEUX,GARD,78.0,,,Day Care,Verdun,"5967, rue de Verdun",H4H 1M5,Province of Quèbec
1815,GARDERIE ÉDUCATIVE L'ESSOR DE LA PETITE ENFANCE,GARD,51.0,,,Day Care,Verdun,"227, rue Galt, bureau 230",H4G 2P3,Province of Quèbec
1816,GARDERIE ÉDUCATIVE L'ÎLE D'AMOUR INC.,GARD,52.0,,,Day Care,Verdun,"3517, boulevard LaSalle",H4G 1Z4,Province of Quèbec
1817,GARDERIE ÉDUCATIVE PEEKABOO,GARD,80.0,,,Day Care,Verdun,"3000, boulevard René-Lévesque, bureau 180",H3E 1T9,Province of Quèbec
1818,GARDERIE ÉDUCATIVE PEEKABOO II,GARD,42.0,,,Day Care,Verdun,"3000, boulevard René-Lévesque, bureau 150",H3E 1T9,Province of Quèbec
1819,GARDERIE ÉDUCATIVE PETIT À PETIT VERDUN INC.,GARD,80.0,Y,Y,Day Care,Verdun,"1099, rue de l'Église",H4G 2N8,Province of Quèbec
1820,GARDERIE ÉDUCATIVE SUR L'ISLE,GARD,79.0,,,Day Care,Verdun,"14, place du Commerce, bureau 50",H3E 1T5,Province of Quèbec
1821,KONEKU - GARDERIE ÉDUCATIVE BILINGUE,GARD,18.0,,,Day Care,Verdun,"17, 5e Avenue",H4G 2Y8,Province of Quèbec
1822,L'ÎLE DES PETITS INC.,GARD,62.0,,,Day Care,Verdun,"710, chemin du Golf",H3E 1A8,Province of Quèbec
1823,LA FORÊT DE MAPLE / MAPLE'S FOREST,GARD,45.0,,,Day Care,Verdun,"5171, rue de Verdun",H4G 1N7,Province of Quèbec
1824,LA GARDERIE LES PETITS POUSSINS,GARD,23.0,Y,Y,Day Care,Verdun,"3495, rue de Verdun",H4G 1K2,Province of Quèbec
1825,LA MAISON MONTESSORI DE VERDUN,GARD,72.0,Y,Y,Day Care,Verdun,"1250, rue Woodland",H4H 1W2,Province of Quèbec
1826,LA POUPONNIÈRE DE VERDUN INC.,GARD,22.0,,,Day Care,Verdun,"4107, rue Bannantyne",H4G 1C4,Province of Quèbec
1827,LES ANGES DU BONHEUR,GARD,40.0,,,Day Care,Verdun,"4824, rue Bannantyne",H4G 1E7,Province of Quèbec
1828,LES PETITS GÉNIES DE VERDUN INC.,GARD,20.0,,,Day Care,Verdun,"5365, boulevard LaSalle",H4H 1P2,Province of Quèbec
1829,PARMINOU,CPE,80.0,Y,Y,Day Care,Verdun,"25, rue Troy",H4G 3C6,Province of Quèbec
1830,TALENTS123 CENTRE ÉDUCATIF INC.,GARD,80.0,,,Day Care,Verdun,"40, place du Commerce, bureau 7",H3E 1J6,Province of Quèbec
1831,CENTRE DE LA PETITE ENFANCE NARNIA INC.,CPE,60.0,Y,Y,Day Care,Westmount,"4100, rue Sherbrooke Ouest, bureau 200",H3Z 1A5,Province of Quèbec
1832,CENTRE DE LA PETITE ENFANCE ST-ANDREW/ ST.ANDREW'S EARLY CHILDHOOD CENTER,CPE,80.0,Y,Y,Day Care,Westmount,"151, avenue Hillside",H3Z 1W1,Province of Quèbec
1833,CENTRE DE LA PETITE ENFANCE TERRE DES ENFANTS INC.,CPE,62.0,Y,Y,Day Care,Westmount,"1090, avenue Greene",H3Z 1Z9,Province of Quèbec
1834,FOUNDATION SCHOOL DAY CARE CENTER,GARD,75.0,,,Day Care,Westmount,"405, avenue Metcalfe",H3Y 2Z5,Province of Quèbec
1835,GARDERIE K.I.D.S. WESTMOUNT II,GARD,80.0,Y,Y,Day Care,Westmount,"4795, rue Sainte-Catherine Ouest, bureau 100",H3Z 1S8,Province of Quèbec
1836,GARDERIE K.I.D.S. WESTMOUNT INC.,GARD,80.0,Y,Y,Day Care,Westmount,"4467, rue Sainte-Catherine Ouest, bureau 100",H3Z 1R6,Province of Quèbec
1837,CENTRE DE LA PETITE ENFANCE 1-2-3 PICABOU,CPE,47.0,Y,Y,Day Care,Campbell's Bay,"166, rue Front",J0X 1K0,Province of Quèbec
1838,CENTRE DE LA PETITE ENFANCE AUX PETITS CAMPAGNARDS INC.,CPE,68.0,Y,Y,Day Care,Cantley,"90, rue du Commandeur",J8V 3T5,Province of Quèbec
1839,CENTRE DE LA PETITE ENFANCE AUX PETITS CAMPAGNARDS INC.,CPE,58.0,Y,Y,Day Care,Cantley,"78, rue du Commandeur",J8V 3T5,Province of Quèbec
1840,GARDERIE IMAGINE DES COLLINES 1 INC.,GARD,80.0,Y,Y,Day Care,Cantley,"19, rue Nicole",J8V 3B5,Province of Quèbec
1841,GARDERIE ÉDUCATIVE LILIBELLULES INC.,GARD,31.0,,,Day Care,Cantley,"393, montée de la Source, suite 201",J8V 0J2,Province of Quèbec
1842,CENTRE DE LA PETITE ENFANCE AUX NIDS DES PETITS,CPE,52.0,Y,Y,Day Care,Chelsea,"35, chemin Côte-d'un-Mille",J9B 1L5,Province of Quèbec
1843,MAISON MONTESSORI DE CHELSEA,CPE,60.0,Y,Y,Day Care,Chelsea,"66, chemin Old Chelsea",J9B 1K9,Province of Quèbec
1844,MAISON MONTESSORI DES 4 VALLÉES,GARD,29.0,,,Day Care,Chelsea,"490, route 105, bureau 105",J9B 1L2,Province of Quèbec
1845,GARDERIE LE MOUTON NOIR INSTALLATION CHÉNÉVILLE,GARD,31.0,Y,Y,Day Care,Chénéville,"128, rue Albert-Ferland",J0V 1E0,Province of Quèbec
1846,ACADÉMIE TRIVIUM INC.,GARD,48.0,,,Day Care,Gatineau,"88, rue Jean-René-Monette",J8P 5B7,Province of Quèbec
1847,AMI CALIN GARDERIE INC.,GARD,44.0,,,Day Care,Gatineau,"36, rue de Lotbinière, bureau B",J8V 3Y8,Province of Quèbec
1848,C.P.E. L'UNIVERS DES PETITS-INSTALLATION HULL,CPE,60.0,Y,Y,Day Care,Gatineau,"325, boulevard Alexandre-Taché",J9A 1L8,Province of Quèbec
1849,CENTRE D'ÉVEIL DEVENIR GRAND,GARD,78.0,Y,Y,Day Care,Gatineau,"36, rue de Lotbinière",J8V 3Y8,Province of Quèbec
1850,CENTRE DE LA PETITE ENFANCE ALAKAZOU INC.,CPE,34.0,Y,Y,Day Care,Gatineau,"454, rue Joseph-Demontigny",J8P 2N1,Province of Quèbec
1851,CENTRE DE LA PETITE ENFANCE ALAKAZOU INC.,CPE,70.0,Y,Y,Day Care,Gatineau,"425, rue Nobert",J8R 3P2,Province of Quèbec
1852,CENTRE DE LA PETITE ENFANCE AU PAYS DES ANGES,CPE,80.0,Y,Y,Day Care,Gatineau,"11, rue Roy",J8Y 6X6,Province of Quèbec
1853,CENTRE DE LA PETITE ENFANCE AUX NIDS DES PETITS,CPE,67.0,Y,Y,Day Care,Gatineau,"138, rue Loïs",J8Y 3R7,Province of Quèbec
1854,CENTRE DE LA PETITE ENFANCE AUX PETITS LURONS,CPE,68.0,Y,Y,Day Care,Gatineau,"115, rue Front",J9H 6K6,Province of Quèbec
1855,CENTRE DE LA PETITE ENFANCE AUX PETITS LURONS,CPE,80.0,Y,Y,Day Care,Gatineau,"104, chemin Eardley",J9H 6P3,Province of Quèbec
1856,CENTRE DE LA PETITE ENFANCE AUX TROIS POMMES,CPE,62.0,Y,Y,Day Care,Gatineau,"30, rue Labelle",J8Y 5A8,Province of Quèbec
1857,CENTRE DE LA PETITE ENFANCE AUX TROIS POMMES,CPE,52.0,Y,Y,Day Care,Gatineau,"122, rue Berri",J8Y 4H8,Province of Quèbec
1858,CENTRE DE LA PETITE ENFANCE BÉBÉJOU,CPE,31.0,Y,Y,Day Care,Gatineau,"179, chemin de la Savane",J8T 1R2,Province of Quèbec
1859,CENTRE DE LA PETITE ENFANCE BÉBÉJOU,CPE,80.0,Y,Y,Day Care,Gatineau,"35, rue de Sillery",J8T 7L5,Province of Quèbec
1860,CENTRE DE LA PETITE ENFANCE CHEZ CORNEMUSE,CPE,65.0,Y,Y,Day Care,Gatineau,"46-B, boulevard Saint-Raymond",J8Y 1R7,Province of Quèbec
1861,CENTRE DE LA PETITE ENFANCE COOP LIBELLE,CPE,58.0,Y,Y,Day Care,Gatineau,"355, boulevard de la Cité-des-Jeunes",J8Z 2M3,Province of Quèbec
1862,CENTRE DE LA PETITE ENFANCE COOP LIBELLE,CPE,59.0,Y,Y,Day Care,Gatineau,"365, boulevard de la Cité-des-Jeunes",J8Z 2M3,Province of Quèbec
1863,CENTRE DE LA PETITE ENFANCE COOP LIBELLE - INSTALLATION JEUNE RONDE,CPE,80.0,Y,Y,Day Care,Gatineau,"140, boulevard Lionel-Émond",J8Y 6M3,Province of Quèbec
1864,CENTRE DE LA PETITE ENFANCE COUP DE POUCE INC.,CPE,80.0,Y,Y,Day Care,Gatineau,"110, rue Nelligan",J8T 5Z7,Province of Quèbec
1865,CENTRE DE LA PETITE ENFANCE DE L'ÉRABLIÈRE,CPE,80.0,Y,Y,Day Care,Gatineau,"45, chemin des Érables, local 2",J8V 1C5,Province of Quèbec
1866,CENTRE DE LA PETITE ENFANCE DE L'ÉRABLIÈRE,CPE,80.0,Y,Y,Day Care,Gatineau,"45, chemin des Érables, local 1",J8V 1C5,Province of Quèbec
1867,CENTRE DE LA PETITE ENFANCE DES HAUTES-PLAINES,CPE,80.0,Y,Y,Day Care,Gatineau,"475, boulevard des Hautes-Plaines",J8Z 2H8,Province of Quèbec
1868,CENTRE DE LA PETITE ENFANCE DES PREMIERS PAS,CPE,80.0,Y,Y,Day Care,Gatineau,"165, rue de l'Atmosphère",J9A 3K2,Province of Quèbec
1869,CENTRE DE LA PETITE ENFANCE DU PORTAGE,CPE,60.0,Y,Y,Day Care,Gatineau,"150, promenade du Portage",J8X 2K3,Province of Quèbec
1870,CENTRE DE LA PETITE ENFANCE GRANDE-RIVIÈRE,CPE,60.0,Y,Y,Day Care,Gatineau,"44, rue Elizabeth",J9H 1E9,Province of Quèbec
1871,CENTRE DE LA PETITE ENFANCE L'ARCHE DES PETITS,CPE,80.0,Y,Y,Day Care,Gatineau,"96, rue de la Baie",J8T 3H7,Province of Quèbec
1872,CENTRE DE LA PETITE ENFANCE L'ARCHE DES PETITS,CPE,78.0,Y,Y,Day Care,Gatineau,"24, rue de Vauquelin",J8P 7V9,Province of Quèbec
1873,CENTRE DE LA PETITE ENFANCE L'ÎLE DES ENFANTS INC.,CPE,47.0,Y,Y,Day Care,Gatineau,"296, boulevard des Allumettières",J8X 1N5,Province of Quèbec
1874,CENTRE DE LA PETITE ENFANCE LA CIBOULETTE DE GATINEAU,CPE,54.0,Y,Y,Day Care,Gatineau,"155, rue Vianney",J8P 4A4,Province of Quèbec
1875,CENTRE DE LA PETITE ENFANCE LA GATINERIE,CPE,62.0,Y,Y,Day Care,Gatineau,"32, rue de l'Acadie",J8T 6G8,Province of Quèbec
1876,CENTRE DE LA PETITE ENFANCE LA GRANDE ENVOLÉE,CPE,52.0,Y,Y,Day Care,Gatineau,"154, rue MacLaren Est",J8L 1K4,Province of Quèbec
1877,CENTRE DE LA PETITE ENFANCE LA GRANDE ENVOLÉE (2),CPE,76.0,Y,Y,Day Care,Gatineau,"75, chemin de Montréal Est",J8M 1K3,Province of Quèbec
1878,CENTRE DE LA PETITE ENFANCE LA JONGLERIE INC.,CPE,65.0,Y,Y,Day Care,Gatineau,"551, boulevard de l'Hôpital",J8V 3X5,Province of Quèbec
1879,CENTRE DE LA PETITE ENFANCE LA JONGLERIE INC.,CPE,80.0,Y,Y,Day Care,Gatineau,"479, avenue du Cheval-Blanc",J8P 6P4,Province of Quèbec
1880,CENTRE DE LA PETITE ENFANCE LA MAISON DES PETITS CASTORS,CPE,80.0,Y,Y,Day Care,Gatineau,"30, chemin Rivermead",J9J 2W8,Province of Quèbec
1881,CENTRE DE LA PETITE ENFANCE LA NACELLE INC.,CPE,52.0,Y,Y,Day Care,Gatineau,"33, avenue Gatineau",J8T 4J2,Province of Quèbec
1882,CENTRE DE LA PETITE ENFANCE LA RIBAMBELLE D'AYLMER,CPE,39.0,Y,Y,Day Care,Gatineau,"272, rue des Thuyas",J9J 2S1,Province of Quèbec
1883,CENTRE DE LA PETITE ENFANCE LE BALUCHON - INSTALLATION JOS-MONTFERRAND,CPE,44.0,Y,Y,Day Care,Gatineau,"170, rue de l'Hôtel-de-Ville, local 1.120",J8X 4C2,Province of Quèbec
1884,CENTRE DE LA PETITE ENFANCE LE BALUCHON INC.,CPE,80.0,Y,Y,Day Care,Gatineau,"100, rue Bédard",J8Y 6A3,Province of Quèbec
1885,CENTRE DE LA PETITE ENFANCE LE BONJOUR,CPE,45.0,Y,Y,Day Care,Gatineau,"65, rue Smith",J8T 2Z9,Province of Quèbec
1886,CENTRE DE LA PETITE ENFANCE LE BONJOUR,CPE,79.0,Y,Y,Day Care,Gatineau,"33, rue de la Baie",J8T 3H4,Province of Quèbec
1887,CENTRE DE LA PETITE ENFANCE LE TAMANOIR,CPE,66.0,Y,Y,Day Care,Gatineau,"89, avenue Gatineau",J8T 4J4,Province of Quèbec
1888,CENTRE DE LA PETITE ENFANCE LES ENFANTS D'ABORD,CPE,65.0,Y,Y,Day Care,Gatineau,"291, rue de Malartic",J8R 2T3,Province of Quèbec
1889,CENTRE DE LA PETITE ENFANCE LES FEUX FOLLETS,CPE,48.0,Y,Y,Day Care,Gatineau,"175, chemin de la Savane",J8T 1R2,Province of Quèbec
1890,CENTRE DE LA PETITE ENFANCE LES FEUX FOLLETS,CPE,52.0,Y,Y,Day Care,Gatineau,"175-A, chemin de la Savane",J8T 1R2,Province of Quèbec
1891,CENTRE DE LA PETITE ENFANCE LES PETITS FRIPONS,CPE,60.0,Y,Y,Day Care,Gatineau,"42, rue des Servantes",J8M 1B9,Province of Quèbec
1892,CENTRE DE LA PETITE ENFANCE LES PETITS FRIPONS,CPE,60.0,Y,Y,Day Care,Gatineau,"375, rue des Bouleaux",J8M 2C8,Province of Quèbec
1893,CENTRE DE LA PETITE ENFANCE LES PETITS FRIPONS,CPE,60.0,Y,Y,Day Care,Gatineau,"195, avenue Lépine",J8L 3Z6,Province of Quèbec
1894,CENTRE DE LA PETITE ENFANCE LES TERRASSES,CPE,51.0,Y,Y,Day Care,Gatineau,"10, rue Wellington, Tour Nord, bureau 101",J8X 2H4,Province of Quèbec
1895,CENTRE DE LA PETITE ENFANCE PETITS PIEDS,CPE,70.0,Y,Y,Day Care,Gatineau,"1174 B, boulevard Saint-René Est",J8R 1M9,Province of Quèbec
1896,CENTRE DE LA PETITE ENFANCE TROIS PETITS POINTS ...,CPE,80.0,Y,Y,Day Care,Gatineau,"1105, rue de Neuville",J8M 2C6,Province of Quèbec
1897,CENTRE DE LA PETITE ENFANCE TROIS PETITS POINTS... - INSTALLATION DU PARC,CPE,80.0,Y,Y,Day Care,Gatineau,"1107, rue de Neuville",J8M 2C6,Province of Quèbec
1898,CENTRE DE LA PETITE ENFANCE TROIS PETITS POINTS... - INSTALLATION ZAMIZOU,CPE,58.0,Y,Y,Day Care,Gatineau,"1035, rue Yvon-Pichette",J8M 1T3,Province of Quèbec
1899,CENTRE DE LA PETITE ENFANCE VISION-AVENIR,CPE,60.0,Y,Y,Day Care,Gatineau,"46A, boulevard St-Raymond",J8Y 1R7,Province of Quèbec
1900,CENTRE DE LA PETITE PETITS PIEDS,CPE,68.0,Y,Y,Day Care,Gatineau,"1174 A, boulevard Saint-René Est",J8R 1M9,Province of Quèbec
1901,CENTRE ÉDUCATIF AU ROYAUME DES ENFANTS,GARD,42.0,Y,Y,Day Care,Gatineau,"86, rue du Tropique",J9J 3V2,Province of Quèbec
1902,CENTRE ÉDUCATIF LA PASSERELLE INC.,GARD,60.0,,,Day Care,Gatineau,"184, rue Mutchmore",J8Y 3T7,Province of Quèbec
1903,CENTRE ÉDUCATIF À PAS DE GÉANT INC.,GARD,77.0,,,Day Care,Gatineau,"10, rue Chiasson",J8P 6V6,Province of Quèbec
1904,CPE LE CHÂTELET,CPE,52.0,Y,Y,Day Care,Gatineau,"8, boulevard Lucerne",J9H 3S2,Province of Quèbec
1905,CPE LE CHÂTELET,CPE,62.0,Y,Y,Day Care,Gatineau,"8A, boulevard Lucerne",J9H 3S2,Province of Quèbec
1906,CPE LES ENFANTS D'ABORD - Installation PETIT FÉLIX,CPE,60.0,Y,Y,Day Care,Gatineau,"812, boulevard de la Gappe",J8T 7T7,Province of Quèbec
1907,CPE MARIE-SOLEIL,CPE,80.0,Y,Y,Day Care,Gatineau,"185, rue P. Labine",J8R 1S5,Province of Quèbec
1908,FUTUR EINSTEIN INC.,GARD,24.0,,,Day Care,Gatineau,"179, boulevard Riel",J8Y 5Y7,Province of Quèbec
1909,GARDERIE AU CLAIR DE LUNE INC.,GARD,80.0,Y,Y,Day Care,Gatineau,"65, boulevard Moussette",J8Y 5J8,Province of Quèbec
1910,GARDERIE AU JARDIN DES PETITS AMIS,GARD,60.0,,,Day Care,Gatineau,"2, rue du Père-Béland",J8Y 5V9,Province of Quèbec
1911,GARDERIE AURORA,GARD,80.0,,,Day Care,Gatineau,"82, chemin Vanier",J9H 1X3,Province of Quèbec
1912,GARDERIE DE LA MARINA,GARD,80.0,,,Day Care,Gatineau,"44, rue principale",J9H 3L1,Province of Quèbec
1913,GARDERIE DE LAVERENDRYE,GARD,53.0,Y,Y,Day Care,Gatineau,"1050, boulevard Gréber",J8V 3Z9,Province of Quèbec
1914,GARDERIE DES JARDINS,GARD,80.0,,,Day Care,Gatineau,"2299, rue Saint-Louis",J8T 5L8,Province of Quèbec
1915,GARDERIE EXCELSIORI DAYCARE INC.,GARD,50.0,,,Day Care,Gatineau,"23, rue Bourque",J8Y 1X2,Province of Quèbec
1916,GARDERIE IMAGINE 2 INC.,GARD,80.0,Y,Y,Day Care,Gatineau,"104, rue Bédard",J8Y 6A5,Province of Quèbec
1917,GARDERIE IMAGINE INC.,GARD,80.0,Y,Y,Day Care,Gatineau,"89, rue Dollard-des-Ormeaux",J8X 3M2,Province of Quèbec
1918,GARDERIE LA MAISONNETTE BLEUE,GARD,26.0,,,Day Care,Gatineau,"198, rue Gamelin",J8Y 1W3,Province of Quèbec
1919,GARDERIE LA MIGNONETTE,GARD,68.0,Y,Y,Day Care,Gatineau,"1054, boulevard Gréber",J8V 3Z9,Province of Quèbec
1920,GARDERIE LA PRÉ-MATERNELLE DU VILLAGE INC.,GARD,80.0,,,Day Care,Gatineau,"70, chemin Eardley",J9H 4K2,Province of Quèbec
1921,GARDERIE LE JARDIN DES COPAINS,GARD,54.0,Y,Y,Day Care,Gatineau,"2947, rue Saint-Louis",J8V 2P9,Province of Quèbec
1922,GARDERIE LE PARADIS DES AMIS,GARD,68.0,Y,Y,Day Care,Gatineau,"77, rue de la Boussole",J9J 0G7,Province of Quèbec
1923,GARDERIE LE PETIT JACOB,GARD,24.0,,,Day Care,Gatineau,"38, rue Isabelle",J8Y 5G5,Province of Quèbec
1924,GARDERIE LE PETIT JACOB 2,GARD,18.0,,,Day Care,Gatineau,"42, rue Isabelle",J8Y 5G5,Province of Quèbec
1925,GARDERIE LES PETITS EXPLORATEURS,GARD,80.0,Y,Y,Day Care,Gatineau,"80, rue des Attikameks",J9J 2W6,Province of Quèbec
1926,GARDERIE LES PETITS SHAKITS,GARD,80.0,,,Day Care,Gatineau,"350, chemin Vanier",J9J 1E7,Province of Quèbec
1927,GARDERIE MIRA,GARD,50.0,,,Day Care,Gatineau,"380, boulevard Saint-Raymond",J9A 1V9,Province of Quèbec
1928,GARDERIE MONTESSORI DU CONNAUGHT,GARD,80.0,,,Day Care,Gatineau,"365, avenue de l'Hippodrome",J9H 0J3,Province of Quèbec
1929,GARDERIE NOS P'TITS COEURS,GARD,80.0,,,Day Care,Gatineau,"97, rue Broadwat Est",J8P 0B8,Province of Quèbec
1930,GARDERIE PETITS CRÉATIFS 2,GARD,61.0,Y,Y,Day Care,Gatineau,"28, rue Du Vison",J9J 2X9,Province of Quèbec
1931,GARDERIE PETITS CRÉATIFS INC.,GARD,39.0,Y,Y,Day Care,Gatineau,"30, rue du Vison",J9J 2X9,Province of Quèbec
1932,GARDERIE PETITS TRÉSORS,GARD,35.0,Y,Y,Day Care,Gatineau,"456B, montée Paiement",J8P 6R6,Province of Quèbec
1933,GARDERIE PLANÈTE KIDS (HULL),GARD,80.0,,,Day Care,Gatineau,"405, boulevard Maloney Est",J8P 6Z8,Province of Quèbec
1934,GARDERIE PLANÈTE KIDS (HULL),GARD,70.0,,,Day Care,Gatineau,"260, boul. St-Raymond, unité 102",J9A 3G7,Province of Quèbec
1935,GARDERIE PONPON,GARD,80.0,,,Day Care,Gatineau,"117, Front Street",J9H 5S9,Province of Quèbec
1936,GARDERIE POUPONNIÈRE RÊVE D'ENFANCE,GARD,30.0,,,Day Care,Gatineau,"745, chemin d'Aylmer, bureau 101",J9H 0B8,Province of Quèbec
1937,GARDERIE SOUS L'OCÉAN INC.,GARD,21.0,,,Day Care,Gatineau,"189, rue Joseph",J8L 1G6,Province of Quèbec
1938,GARDERIE UNIK,GARD,80.0,Y,Y,Day Care,Gatineau,"300, boulevard Saint-Raymond",J9A 1V9,Province of Quèbec
1939,GARDERIE UNIK 2,GARD,20.0,,,Day Care,Gatineau,"300 A, boulevard Saint-Raymond",J9A 1V9,Province of Quèbec
1940,GARDERIE ÉDUCATIVE CHEZ DANIELLE INC.,GARD,80.0,Y,Y,Day Care,Gatineau,"296, chemin Vanier",J9J 1E7,Province of Quèbec
1941,GARDERIE ÉDUCATIVE ENFANTASTIQUE,GARD,78.0,Y,Y,Day Care,Gatineau,"226, rue de la Plaine",J8V 4B8,Province of Quèbec
1942,GARDERIE ÉDUCATIVE ENFANTASTIQUE DU PLATEAU INC.,GARD,62.0,Y,Y,Day Care,Gatineau,"118, boulevard du Plateau, bureau B",J9A 3G2,Province of Quèbec
1943,GARDERIE ÉDUCATIVE LE PETIT CANETON 2 INC.,GARD,56.0,,,Day Care,Gatineau,"814, boulevard Maloney Est",J8P 1G8,Province of Quèbec
1944,GARDERIE ÉDUCATIVE LE PETIT CANETON INC.,GARD,26.0,,,Day Care,Gatineau,"39, boulevard Montclair",J8Y 2E5,Province of Quèbec
1945,GARDERIE ÉDUCATIVE LES PETITES COCCINELLES,GARD,57.0,,,Day Care,Gatineau,"39, boulevard Saint-Joseph",J8Y 3V9,Province of Quèbec
1946,GARDERIE ÉDUCATIVE LES POUSSINS FANTASTIQUES INC.,GARD,41.0,,,Day Care,Gatineau,"540, chemin Vanier",J9J 3J1,Province of Quèbec
1947,GARDERIE ÉDUCATIVE LES PTITS COEURS DE LORRAIN,GARD,80.0,Y,Y,Day Care,Gatineau,"106, boulevard Lorrain",J8P 2E7,Province of Quèbec
1948,GARDERIE ÉDUCATIVE LES PTITS COEURS DE MONT-BLEU INC.,GARD,80.0,Y,Y,Day Care,Gatineau,"749, boulevard Saint-Joseph",J8Y 4B7,Province of Quèbec
1949,GARDERIE ÉDUCATIVE PARFAITEMENT PETIT,GARD,36.0,Y,Y,Day Care,Gatineau,"201, rue du Prado",J9J 0M2,Province of Quèbec
1950,GARDERIE ÉDUCATIVE RÊVE D'ENFANCE INC.,GARD,76.0,,,Day Care,Gatineau,"745, chemin d'Aylmer, bureau B-105",J9H 0B8,Province of Quèbec
1951,L'OISEAU BLEU,CPE,80.0,Y,Y,Day Care,Gatineau,"574, avenue de Buckingham",J8L 2H3,Province of Quèbec
1952,LA BOITE À SURPRISES +,GARD,32.0,,,Day Care,Gatineau,"2, rue Saint-François",J9A 1A8,Province of Quèbec
1953,LA CRÈCHE ET PLUS,GARD,26.0,,,Day Care,Gatineau,"174, rue Isabelle",J8Y 5H8,Province of Quèbec
1954,LA CRÈCHE ET PLUS II,GARD,29.0,,,Day Care,Gatineau,"172, rue Eddy",J8X 2W9,Province of Quèbec
1955,LA DOUCEUR DE L'ENFANCE INC.,GARD,28.0,,,Day Care,Gatineau,"1910, chemin Pink, bureau 103",J9J 3N9,Province of Quèbec
1956,LA GARDERIE ÉDUCATIVE PARFAITEMENT + GRAND,GARD,58.0,Y,Y,Day Care,Gatineau,"201, A, rue du Prado",J9J 0M2,Province of Quèbec
1957,LA PETITE ÉCOLE DE MON QUARTIER,GARD,20.0,,,Day Care,Gatineau,"584, boulevard Wilfrid-Lavigne",J9H 5P5,Province of Quèbec
1958,LA PETITE ÉCOLE VISION GATINEAU,GARD,80.0,,,Day Care,Gatineau,"1040, boulevard Saint-Joseph",J8Z 1T3,Province of Quèbec
1959,LA PLANÈTE DES ENFANTS,CPE,80.0,Y,Y,Day Care,Gatineau,"171, chemin Lebaudy",J8V 2C5,Province of Quèbec
1960,LE JARDIN D'AMELIE,GARD,9.0,,,Day Care,Gatineau,"136, boulevard Saint-Raymond",J8Y 1T2,Province of Quèbec
1961,LE ROYAUME DU PETIT,GARD,24.0,,,Day Care,Gatineau,"916, A rue Georges",J8L 2E5,Province of Quèbec
1962,LES PETITS SOURIRES,GARD,29.0,,,Day Care,Gatineau,"162, boulevard Saint-Raymond",J8Y 1T3,Province of Quèbec
1963,LES RACINES DE VIE MONTESSORI,GARD,55.0,,,Day Care,Gatineau,"225, rue Gamelin",J8Y 1W5,Province of Quèbec
1964,MAISON D'ENFANTS MONTESSORI,GARD,30.0,,,Day Care,Gatineau,"14, rue St-François",J9A 1A8,Province of Quèbec
1965,MAISON D'ENFANTS MONTESSORI GATINEAU INC.,GARD,28.0,,,Day Care,Gatineau,"123, avenue de Gatineau",J8T 4J7,Province of Quèbec
1966,MON PETIT COSMOS,GARD,80.0,,,Day Care,Gatineau,"270, rue Maurice-Duplessis",J9J 3T4,Province of Quèbec
1967,MON PETIT COSMOS 2,GARD,80.0,,,Day Care,Gatineau,"260, rue Maurice-Duplessis",J9J 3T4,Province of Quèbec
1968,MONTESSORI MAVIE INC.,GARD,47.0,,,Day Care,Gatineau,"25, rue Booth",J8Y 3G7,Province of Quèbec
1969,PRÉ MATERNELLE TOURAINE,GARD,53.0,,,Day Care,Gatineau,"13, avenue Gatineau",J8T 4H9,Province of Quèbec
1970,PRÉMATERNELLE/SERVICE DE GARDE L¿HÉRITAGE DU VIEUX-AYLMER,GARD,24.0,,,Day Care,Gatineau,"46A, rue Principale",J9H 3L3,Province of Quèbec
1971,PRÉSCOLAIRE L'EXCELLENCE INC.,GARD,80.0,,,Day Care,Gatineau,"2291, rue Saint-Louis, local 100",J8T 5L8,Province of Quèbec
1972,PRÉSCOLAIRE MONTESSORI DE GATINEAU INC.,GARD,80.0,,,Day Care,Gatineau,"755, boulevard Saint-Joseph",J8Y 4B7,Province of Quèbec
1973,ÉCOLE MONTESSORI DE GATINEAU,GARD,56.0,,,Day Care,Gatineau,"1915, rue Saint-Louis",J8T 4H5,Province of Quèbec
1974,ÉCOLE MONTESSORI DE L'OUTAOUAIS INC.,GARD,50.0,,,Day Care,Gatineau,"161, rue Principale",J9H 3M9,Province of Quèbec
1975,CENTRE DE LA PETITE ENFANCE VALLÉE SOURIRE,CPE,54.0,Y,Y,Day Care,Gracefield,"1A, rue Roy",J0X 1W0,Province of Quèbec
